Observation_Id,Main_Incoming_Water,Condensate_return_Percent,CO2_plant_litres_per_kg_collected,CO2_plant_Foam_Trap_Fresh_water_Usage,Total_Hot_Water_Production,Hot_Water_temperature,W85_make_up_water,Brewhouse_CIP_Water_usage,Cellars_CIP_Water,D_water_ratio,Non_Dilution_Dwater_per_Packed,Filtration_CIP_Water_Usage,Line_1_Bottle_Washer,Line_1_Filler,Line_1_Vacuum_Pump,WCA_Pack_Foamers_Line_1_Water,WCA_Chain_Lube_Line_1,WCA_Crate_Washer_Line_1_Water,Line_2_Filler,Line_2_Rinser,Line_2_Vacuum_Pump,WCA_Pack_Foamers_Line_2_Water,WCA_Chain_Lube_Line_2,Line_3_Filler,Line_3_Rinser,WCA_Bottle_Washer_Line_4_Water,WOA_Filler_Line_4_water,WCA_Vacuum_Pump_Line_4_Water,WCA_Bottle_Washer_Line_5_Water,WOA_Filler_Line_5,WCA_Vacuum_Pump_Line_5_Water,WCA_PWR_Make_Up_Water,WCA_Pasteurizer_Total_Water,Packaging_CIP_Water
OBS300298,4.593982835,90.66257054,-25.84396705,-2.871551894,0.937597993,79.36743729,0.318777704,0.012391736,0.179194568,-0.100276213,0.151466566,0.212592653,321.6415518,0.012824623,0,0.070535428,0.051619109,0.080153895,0.965867829,0,0,0,0,0.273268398,0.135281385,391.2466844,0.079575597,0,437.5264958,0.014723735,0.055397528,0,0.37913798,0.025936056
OBS300299,2.69134442,89.86434289,-50.95459236,-3.86996904,0.749899362,83.70320645,0.153776798,0.00176336,0.210378682,-0.148764924,0.082949309,0.174196281,315.8536585,0.011086475,0,0.018477458,0.04563932,0.016629712,0.293658232,0,0,0,0,0,0.021398613,352.0665794,0.024312699,0,444.1510595,0.049642247,0.023485931,0.049589261,0.11420557,0.036315368
OBS300300,3.084368869,90.79325196,-72.68247613,-7.391438251,1.130557916,83.08355862,0.342446043,0.019770695,0,-1.212355558,0.011510791,0.146259356,313.6268344,0,0,0,0.056137899,0,0,0,0,0,0,0,0,418.751646,0.121148275,0,401.0226473,0.03359851,0.021947893,0.057553957,0.064094179,0.075212557
OBS300301,7.666438668,92.83265883,-0.800864934,-31.6341649,1.099360837,82.56318299,0.645234838,0.204866622,0.37619699,-0.235130751,0.14124487,0.203650584,461.3831776,0.022429907,0,0.157009346,0.056074766,0.175700935,0.460176991,0,0,0,0,0,0,601.4492754,-0.122383253,0,6519.176296,0.038381272,0.01209418,1.120611035,1.175330597,0.056999544
OBS300302,2.503370005,91.08541558,-10.85972851,-18.09954751,0.948112166,84.39347605,0.218941601,0.004055451,0.117406618,-0.514260863,0.104057051,0.10384366,401.4261745,0,0,0,0.050545302,0,0.323498045,0,0,0,0,0,0,274.7844828,0.019755747,0,400.0495859,0.093955372,0.011809333,0.046092969,0.046092969,0.023916163
OBS300303,3.941815857,92.92850885,-21.52080344,-3.586800574,0.888339971,83.8366528,0.278836317,0.016219473,0.172634271,-0.210453667,0.160421995,0.197501409,547.8181263,0,0,0,0.03539823,0,0,0,0,0,0,0,0,317.3777315,0.117932709,0,747.0027875,0.041187934,0.006989952,0.281969309,0.281969309,0.046355499
OBS300304,5.054823755,95.48626641,-20.42297047,-3.224679547,0.88549022,82.81435992,0.395540511,0.01965232,0.191331224,-0.201686709,0.144602252,0.171592056,408.0212719,0,0,0,0,0,0.170534282,0.019889552,0,0.008484463,0,0,0,283.1989818,0.148493848,0,858.9901483,0.080745156,0,0.132460078,0.132460078,0.042313636
OBS300305,4.094493496,94.37617257,-9.445769476,-1.416865421,0.971705907,84.31587422,0.216014019,0.04853222,0.35721507,-0.127464924,0.168969468,0.137020338,394.3920938,0,0,0,0.001149161,0,0.129669596,0.02133938,0,0.030927866,0,0.078076685,0.038651824,279.8507463,0.143923241,0,476.4044818,0.062367207,0.008187465,0.121318326,0.121318326,0.035047516
OBS300306,3.156032622,92.46717811,-10.06579593,-1.718550525,1.378515186,84.12010658,0.328855841,0.064438317,0.197889182,-0.081397025,0.117834013,0.173752352,407.0344495,0,0,0,0.061671886,0,0,0,0,0,0,0.078076685,0.060050438,306.122449,0.157998683,0,729.6190156,0.035017576,0,0.107939554,0.118733509,0.035979851
OBS300307,2.858077888,90.80003298,-8.23723229,-1.453629228,5.274599542,80.98798307,0.315533981,0.001788751,0.163630413,-0.156398491,0.101287226,0.105205348,495.8617919,0,0,0,0.087987143,0,0.317700454,0,0,0,0,0,0,334.9580594,0.129222399,0,923.7410018,0.051609116,0.010177081,0.19908367,0.19908367,0.039271299
OBS300308,3.420442172,92.49324221,0,-1.748841393,1.78037887,80.07849349,0.224873361,0.000985002,0.151493633,-0.121707992,0.097476684,0.153578694,755.9031282,0.010090817,0,0.040363269,0.100403633,0.015136226,0.342465753,0,0,0,0,0,0,262.7222029,0.090623911,0,2198.152563,0,0,0.136817687,0.164749325,0.032902523
OBS300309,2.446206116,96.49359131,0,-1.24428407,0.742965287,82.65529029,0.106795017,0.054318498,0.169875425,-0.125497993,0.077161193,0.07866923,321.3378493,0,0,0,0.038950042,0,0,0,0,0,0,0,0,267.3884514,0.170603675,0,833.3333333,0,0,0.109097773,0.113627784,0.031521329
OBS300310,2.819144995,93.83844576,0,-1.331925298,0.975151634,82.45058926,0.20774987,0.000808193,0.140772023,-0.089315,0.090242276,0.075909127,347.8852285,0.012752391,0,0,0.031668438,0.027630181,0.344827586,0,0,0,0,0,0,530.1677972,0.099964298,0,640.04329,0,0,0.105579018,0.105579018,0.034637327
OBS300311,3.580611793,95.99091137,0,-1.237087895,0.929136276,83.09791369,0.234126398,0.004812183,0.162553569,-0.106507931,0.094576622,0.103348729,423.4177215,0.01726122,0,0.109321059,0.045166858,0.607019563,0.329035127,0,0,0,0,0,0,282.0414428,0.10488616,0,591.1522634,0,0,0.408846855,0.408846855,0.034973647
OBS300312,3.650590494,92.42158244,0,0,0.970933745,83.52536617,0.135202746,0.042048511,0.215253941,-0.125181153,0.084763512,0.184334742,373.6863544,0.014256619,0,0,0.045621181,0.022403259,0.298714832,0,0,0,0,0,0.021398613,307.8125,0.152083333,0,889.2343564,0.10675748,0,0.48286695,0.48286695,0.041305486
OBS300313,7.029036005,89.74187364,0,-2.873213911,1.041995471,83.71735686,0.726480836,0.030691353,0.429732869,-0.115264305,0.319628339,0.166584057,423.7037037,0.013717421,0,0,0.049108368,1.042524005,0.309584394,0,0,0,0,0.044920833,0.022238036,407.9922392,0,0.026534018,696.5951176,0.018738878,0.006989952,0.963995354,0.963995354,0.070847851
OBS300314,3.60057932,93.97123153,0,-3.753190212,1.084564632,83.14155741,0.249366368,0.099438307,0.186210107,-0.115474079,0.069363265,0.15920016,437.3988799,0.015556938,0,0.009334163,0.067517113,0.043559428,0.380898238,0,0,0,0,0,0,294.4280287,0.130856902,0,1205.062362,0,0,0.181554854,0.205348368,0.03413852
OBS300315,2.972040175,94.02499166,0,4.261147466,1.038556318,83.90895095,0.264745802,0.010784624,0.147361073,-0.053399784,0.052041726,0.086259892,735.7581483,0.018894662,0,0.118091639,0.097779877,0.118091639,0.329391892,0,0,0,0,0,0,319.0158465,0.135529608,0,606.5251572,0,0,0.0151239,0.031023384,0.042075464
OBS300316,2.955081764,90.48388961,0,1.215780835,1.222830634,82.39995154,0.182115504,0.015401398,0.140757607,-0.088651918,0.122086525,0.086842976,403.557532,0.016675931,0,0.016675931,0.015564202,0.033351862,0.330426801,0,0,0,0,0,0,382.8306265,0.121809745,0,457.2059636,0,0,0.002483958,0.002483958,0.0293935
OBS300317,3.763451427,91.23653172,0,0.523379812,0.923411503,82.52060066,0.148444794,0.132659242,0.147412904,-0.105211849,0.162596433,0.096449663,373.1802426,0.004332756,0,0.012998267,0,0.006499133,0.300429185,0,0,0,0,0,0,717.7844763,0.350414469,0,462.4796085,0,0,0.058965161,0.063387549,0.034887721
OBS300318,3.134524435,88.70800212,0,0.54577705,0.844339623,83.74626126,0.107409354,0.003958842,0.14188124,-0.099369631,0.094850236,0.150675201,257.0315881,0.010817828,0,0.021635656,0,0.032453483,0.315349544,0,0,0,0,0.047400038,0.044863979,393.0481283,0.168983957,0,571.140328,0,0,0.036258539,0.036258539,0.037834997
OBS300319,2.983315198,90.02090781,0,0.530032214,0.796420756,82.53186312,0.210872325,0.012077031,0.158686979,-0.075461161,0.093262604,0.144711761,281.7948211,0,0,0,0,0,0.276933468,0,0,0,0,0.047400038,0.029182509,404.7388781,0.133462282,0,405.9813084,0,0,0.031284004,0.170928546,0.031737396
OBS300320,5.615668647,85.34995344,0,1.194686037,1.929082909,81.10953145,0.746508268,0.10449183,0.465564296,-0.193345032,0.242093434,0.34700823,267.1991187,0,0,0,0,0,0.238645112,0,0,0,0,0,0.193050193,566.0948276,0,0,578.7636463,0.003045465,0.019681488,0.110772195,0.329105795,0.112377589
OBS300321,4.370806064,89.71854788,0,0.283866258,1.591307524,79.90873082,0.128158396,0.000669778,0.289951123,-0.179636182,0.123104962,0.171104879,345.8436214,0.005486968,0,0.005486968,0,0.01920439,0.156727829,0,0,0,0,0.273268398,0.135281385,0,-0.128891051,0,1077.738516,0,0,0.140833402,0.27006876,0.057990225
OBS300322,2.829681355,88.91038609,0,-1.113027993,1.107712333,80.10804951,0.113171202,0.091654384,0.148487037,-0.123464665,0.096717233,0.086437464,361.6438356,0.01867995,0,0,0,0.099626401,0.258231117,0,0,0,0,0,0,0,-0.151294734,0,475.1461988,0,0,0.071434305,0.088690906,0.028493459
OBS300323,2.527738071,89.24789001,0,1.221885719,1.414094596,82.43056172,0.028044381,0.041704692,0.091892996,-0.076244839,0.093560683,0.072424087,327.7221109,0.006680027,0.040970831,0.031173458,0,0.006680027,0.28102305,0,0,0,0,0,0.018716283,0,-0.070059757,0,413.311458,0,0,0.019739977,0.027908243,0.02382411
OBS300324,3.346826209,89.13468412,0,-1.683955274,0.496768131,84.28275949,0.055291135,0.014024137,0.204617232,-0.064172995,0.096214581,0.085924657,1511.182109,0.010649627,0.279020234,0.021299255,0,0.042598509,0.30162413,0,0,0,0,0,0,0,-0.068044355,0,470.0337055,0,0,0.017347983,0.040478626,0.031137405
OBS300325,3.445338824,87.67013383,0,-30.11229376,0.829404237,83.8904087,0.030091726,0.003317401,0.14507675,-0.111044034,0.100149757,0.105079134,309.6401028,0.016066838,0,0.028920308,0,0.028920308,0,0,0,0,0,0,0.005481096,0,-0.025524157,0,422.9301793,0.228920259,0,0.020123549,0.020591539,0.032759266
OBS300326,6.903395112,81.29538925,0,-3.667285521,0.453586121,83.69351399,0.069542398,0.090747071,0.475643759,-0.151663404,0.257995736,0.319582618,331.7120623,0.006485084,0,0.025940337,0,0.012970169,0,0,0,0,0,0.06297936,0.983558854,392.505973,0,0.010832125,7515.806407,0.040507762,0,0.070526488,0.095128752,0.114810563
OBS300327,8.091835183,84.07177334,0,2.931752979,0.657659662,84.42059996,0.29253459,0.113485529,0.440930515,-0.145736022,0.29983275,0.756454426,335.5642023,0.005188067,0,0.005188067,0,0.012970169,0.301249082,0,0,0,0,0.03258485,0.016131114,490.7962677,0,0.003224766,224.6922036,0.064777286,0.006238303,0.065379352,0.110992854,0.106431504
OBS300328,3.297420041,65.33889683,0,-2.529564283,0.735331505,84.16135022,0.020823268,0.015279982,0.265726157,-0.212826394,0.123393565,0.167187315,342.1093149,0.015396459,0,0.020528612,0,0.015396459,0.311697836,0,0,0,0,0,0.02304038,0,-0.165615142,0,557.4169966,0.237587572,0,0.023190646,0.077302155,0.033819693
OBS300329,3.597612117,11.80732621,0,23.62514766,0.628568859,83.74148817,0.137155262,0.080767205,0.212146628,-0.123947352,0.116236617,0.154912428,376.2214984,0.021715527,0,0.016286645,0.074918567,0.03257329,0.373210634,0,0,0,0,0,0.025228564,284.3959732,-0.063758389,0,340.9279205,0.178127589,0,0.013320835,0.035522226,0.018747842
OBS300330,1.532038835,-30.0605676,0,1.182777576,0.948680734,82.61884194,0.041067961,0.006797574,0.174757282,-0.098357281,0.030776699,0.164663466,321.0916642,0,0,0,0.067635716,0,0.289463528,0,0,0,0,0,0.028660526,418.2547643,0.076228686,0,418.0986696,0.203252033,0,0.00631068,0.022815534,0.030339806
OBS300331,3.364336518,21.99250474,0,2.164440521,0.86096386,81.80075592,0.064222886,0.006020927,0.159925929,-0.105711758,0.107192458,0.092451495,336.9089626,0,0,0,0.055045872,0,0.241992883,0,0,0,0,0.128431476,0.063579938,404.7802621,0.048188126,0,355.2866716,0.204020849,0,0.001683431,0.027776609,0.02567232
OBS300332,3.149743974,3.945049081,0,1.012694121,0.673575444,83.17975429,0.060863411,0.001923645,0.195662129,-0.101535829,0.084592648,0.092086303,330.7158351,0.015184382,0,0.013015184,0.050759219,0.017353579,0.289057123,0,0,0,0,0,1.700680271,466.2205914,0.075545003,0,356.8401937,0.190677966,0,0.040797635,0.05370301,0.029141168
OBS300333,7.925952552,-36.80958622,0,0.967562468,0.260427873,83.69616702,0.0321711,0.018866585,0.700934579,-0.102059477,0.333033789,0.27826098,358.0052493,0.017497813,0,0.030621172,0.107611549,0.039370079,0.301959525,0,0,0,0,0.06297936,0.031177901,704.5183024,0,0.005881443,310.9050809,0.026875498,0,0.005391804,0.005391804,0.085370237
OBS300334,25.68953069,-14.13141624,0,0.357821144,0.473574084,83.4626979,1.81732852,0.005627356,2.671480144,-0.382162857,0.936462094,0.41774206,391.8166635,0.015762419,0,0.034415469,0.019604765,0.036835735,0.346570397,0,0,0,0,0,1.145431145,418.9800745,0,0.005947875,1504.780706,0.002024619,0.014577259,0.389891697,0.389891697,0.563176895
OBS300335,2.256155597,11.82001859,0,1.241023265,0.137663984,81.99140126,0.034388579,0.06038363,0.144837575,-0.202367837,0.096875647,0.09835286,483.8986521,0.037767157,0.002546473,0.196223823,0.018901621,0.09692482,0.325306295,0,0,0,0,0,0.010473032,455.8093347,0.057596822,0,417.0536636,0.249398005,0,0.00248293,0.047589489,0.028967515
OBS300336,2.743125963,-76.91062464,0,0.952860624,1.444659623,82.87933758,0.235339444,0.059312758,0.097331495,-0.11765779,0.140116798,0.089434006,412.5294853,0.031729984,0,0.011018145,0.066918441,0.043394917,0.372710044,0,0,0,0,0,0.009085747,1029.907329,0.046335299,0,357.7844311,0.225702441,0,0.001622192,0.025549517,0.029199448
OBS300337,4.298452101,-19.42924273,0,1.427454955,0.873849021,83.42058196,0.079392253,0.007578411,0.263927527,-0.126353702,0.134032385,0.202311449,393.0285382,0.079542191,0.001678713,0.092658219,0.021740372,0.096265335,0,0,0,0,0,0,0,635.2593565,0.147734734,0,3010.521042,0,0,0.067051858,0.067051858,0.049932235
OBS300338,3.340807175,-44.77648665,0,1.236142195,0.935293321,82.89908542,0.074838067,0.004080481,0.14449427,-0.101075466,0.11918286,0.15480237,409.3943738,0.024662778,0,0.040487497,0.068809065,0.048758714,0.299313052,0,0,0,0,0,0.026809651,389.2405063,0.04159132,0,378.0135005,0.223400836,0,0.062282013,0.062282013,0.034877927
OBS300339,4.12811834,-1.228395617,0,2.848455951,0.947431303,81.61360177,0.098345243,0.007061166,0.22564874,-0.117198153,0.104613263,0.190858387,269.9497879,0.024857619,0,0.039361599,0.21447031,0.022058204,0.304093567,0,0,0,0,0,0.005610767,416.1585366,0.044715447,0,332.2512302,0.217331875,0,0.050144164,0.050144164,0.043876144
OBS300340,18.13067682,-22.94990435,0,0.879070647,0.96545928,83.12654385,1.296806329,0.055831366,1.289188397,-0.179431658,0.840609435,0.854354753,636.5751495,0.03323258,0,0.06080044,0.017396482,0.226583397,0.301787284,0,0,0,0,0.077505682,0.140702347,12838.72789,0,0.552675316,265.2177092,0.02753984,0.044599456,0.073249341,0.073249341,0.205098154
OBS300341,24.00088417,-21.80346938,0,0.920206126,0.872772306,83.1514774,0.745800177,0.553453524,1.370468612,-0.217561377,0.40760389,0.932440265,608.6531737,0.05424224,0,0.060607899,0.011106347,0.102312394,0.331564987,0,0,0,0,0,0,12822.47871,0,0.549450549,551.9870778,0.056222531,0,0.282935455,0.282935455,0.309460654
OBS300342,3.094262295,-32.80551012,0,0.854185042,0.842381075,83.01848168,0.015543782,0.021722234,0.154938025,-0.16622102,0.084566174,0.158951984,328.6993384,0.023226953,0.002546473,0.037312207,0.049516184,0.033326779,0.311537145,0,0,0,0,0,0.017052721,512.0017617,-0.008808632,0,694.1701481,0.349411318,0,0.018992403,0.052479008,0.034986006
OBS300343,2.706229796,-0.433997196,0,1.105405191,0.560011042,81.36757913,0.097457796,0.039995219,0.194117412,-0.153719255,0.058027697,0.082706826,354.0641008,0.041161487,0,0.019091335,0.068890102,0.08513494,0.390161154,0,0,0,0,0,0.008040432,618.5300207,0.062111801,0,434.5514153,0.217495602,0,0.004789081,0.004789081,0.027936305
OBS300344,2.076365102,-95.75043578,0,0.40190503,1.289182626,82.01337031,0.028779636,0.000477286,0.122002821,-0.104369298,0.076734502,0.076394561,395.4533616,0.04964728,0.027087197,0.042029385,0.029726081,0.088453579,0.306406685,0,0,0,0,0,0.007490637,313.4933249,0.06834075,0,341.9704242,0.23868206,0,0.004029821,0.004701457,0.024178924
OBS300345,2.635451505,-11.88328783,0,0.656838835,0.735631685,81.83264209,0.022928279,0.006020866,0.156856187,-0.105118394,0.065031587,0.080949289,328.3268173,0.046609046,0.000948744,0.019839636,0.035139099,0.048409773,0.307929176,0,0,0,0,0,0.008683382,331.5434565,0.054945055,0,348.8700565,0.18108069,0,0.0040877,0.020810108,0.026012635
OBS300346,4.310584958,13.42984793,0,0.536845496,0.648576991,83.54459228,0.007217017,0.00680054,0.505254495,-0.150352608,0.126487718,0.190443079,0,0,0,0,0.995575221,0,0.347372992,0,0,0,0,0,0.001780817,337.4122728,0.050386899,0,332.9292929,0.179124579,0,0.054444163,0.063307166,0.043048873
OBS300347,8.071638862,-12.50617575,0,0.685510904,0.734001944,84.97407944,0.036800785,0.010204256,0.9297105,-0.10782366,0.261653582,0.145534711,376.2715533,0.044543659,0,0.02984134,0.00034653,0.061618924,0.305164319,0,0,0,0,0.097345045,0.150523813,358.2615505,0.195771339,0,376.9723866,0,0,0.217124632,0.219578018,0.055201178
OBS300348,2.942876195,-69.45937834,0,0.502243017,1.166426892,80.03083423,0.009335408,0.001136765,0.193820849,-0.12279155,0.081929318,0.088495818,0,0.022977941,0,0,0.102022059,0.041360294,0.314055917,0,0,0,0,0,0.024680604,363.7770898,-0.098039216,0,377.362949,0.236294896,0,0.051122472,0.182707268,0.028228495
OBS300349,2.371320755,-113.9425863,0,0.476978014,1.231574226,79.23949175,0.01354717,0.092079698,0.184754717,-0.103956822,0.084113208,0.080360765,0,0.042918455,0,0.01788269,0.067596567,0.089413448,0.352564103,0,0,0,0,0,0.021312873,589.7317299,0.055504163,0,380.5162965,0.184597635,0,0.001509434,0.016226415,0.031509434
OBS300350,2.498755135,-40.90435183,0,0.561585919,1.182431575,80.14822622,0.009367609,0.551283024,0.165784887,-0.081384134,0.058975476,0.068307326,0,0.06355259,0,0.025421036,0.072132189,0.079440737,0.295760762,0,0,0,0,0,0.019535266,320.1219512,0.054006969,0,393.676983,0.157819225,0,0.02147392,0.047616084,0.035323042
OBS300351,2.584027965,21.01133587,0,0.587900997,0.913587278,81.25672431,0.00537779,0.055460712,0.222337994,-0.092894011,0.09269965,0.075401123,0,0.063091483,0.006641209,0.029885439,0.075377719,0.079694504,0.29997447,0,0,0,0,0,0.010321196,336.3986636,0.028443464,0,384.8779109,0.147534311,0,0,0.0198306,0.028821592
OBS300352,2.211069507,-6.277250422,0,0.834529973,0.607823913,82.8756869,0.004814197,0.000315666,0.160473239,-0.072968254,0.084106856,0.071931811,0,0,0,0,0.075889859,0,0.334946036,0,0,0,0,0,0.016881707,361.6042078,0.063554679,0,351.1287156,0.078519349,0,0.000314653,0.014474057,0.028712124
OBS300353,6.770644757,-28.59995351,0,0.995057879,1.057769242,82.75481114,0.015596714,0.121683827,0.958640858,-0.114027823,0.221556886,0.290799035,363.8007644,0.008346501,0,0.010221267,0.030278052,0.011081323,0.126234254,0.011690437,0,0.00889025,0,0.06297936,0.983558854,376.7772512,0.137440758,0,372.2242783,0.08142117,0,0.001392564,0.132293552,0.065102353
OBS300354,2.841409692,82.38483657,0,1.149370241,0.520044233,83.23899795,0.011436801,0.010637306,0.363012538,-0.137285863,0.125381227,0.087427106,0,0.039215686,0.017825312,0.174688057,0.075579323,0.067736185,0.136579572,0,0,0,0,0,0.04002001,363.9391056,-0.033301618,0,427.1019678,0.062611807,0,0.002117926,0.043629278,0.029121484
OBS300355,2.827126321,84.19763169,0,0.57798834,0.382738421,82.94517144,0.02419896,0.005263599,0.18604261,-0.106518665,0.085304479,0.150989998,0,0.067089079,0,0,0.084979501,0.17144987,0.30449827,0,0,0,0,0,0,379.5546559,0.030364372,0,346.727899,0.051664753,0,0.074651904,0.110300285,0.029567187
OBS300356,2.412531595,88.45635422,0,0.676637982,1.069102136,82.40173722,0.005820141,0.003758484,0.107423174,-0.078957639,0.094951443,0.074218533,0,0.066168009,0,0,0.052934407,0.089182969,0.343274467,0,0,0,0,0.019535489,0,374.2308506,0,0.011910738,338.1138635,0.050702593,0,0.001330318,0.021617667,0.03259279
OBS300357,2.270451264,88.16603291,0,0.746509466,1.185173042,79.8413375,0,0.001184422,0.123521642,-0.053113743,0.06497097,0.070450303,0,0.062467465,0,0,0.062207184,0.078084331,0.305486284,0,0,0,0,0.009584971,0,453.0409599,0.024824162,0,347.6926853,0.050728195,0,0.000307191,0.02734003,0.032946272
OBS300358,1.189245862,89.04382266,0,0.802071776,1.166482041,80.61532336,0,0.004587372,0.196435258,-0.090736476,0.090504007,0.0807633,299.1068475,0.072775389,0,0,0.075752564,0.102547139,0.316706255,0,0,0,0,0.01239716,0,342.9586446,0.023683731,0,343.5274079,0.055744813,0,0.000374448,0.038193664,0.029674979
OBS300359,7.31289699,81.05305504,0,1.052448093,0.869229008,81.91132959,0,0.013070328,0.893537697,-0.169065628,0.250897542,0.225686223,431.545163,0.037203918,0,0.040158995,0,0.048378015,0.33657442,0,0,0,0,0.03258485,0.016131114,315.7894737,0.127192982,0,329.3577982,0.048929664,0,0.011046672,0.012427506,0.074565037
OBS300360,2.090825028,86.75170582,0,0.250183942,0.577621637,82.74812182,0,0.000635742,0.185588548,-0.022237082,0.011164766,0.08363845,309.7402597,0,0,0,0.065820543,0,0,0,0,0,0,0,0,329.512894,-0.040114613,0,376.3434841,0.073891626,0,0.000342477,0.032877838,0.025771431
OBS300361,2.41271351,83.73468444,0,0.140801442,0.343527396,86.52453763,0,0.068730299,0.068600642,-0.013973948,0.017714897,0.078782012,394.1232227,0.085308057,0,0.151658768,0.113744076,0.127962085,0.305121685,0,0,0,0,0,0.009953078,322.0948309,0.02526234,0,304.6936629,0.067052327,0,0.035667578,0.045178932,0.033686046
OBS300362,2.814277702,85.90042195,0,0.143890586,1.06845967,84.52432511,0,0.000417571,0.214846567,-0.015554219,0.014502043,0.085645902,263.231441,0,0,0,0.052983988,0,0,0,0,0,0,0,0,667.2897196,0.291588785,0,328.5899094,0.071870059,0,0.000801218,0.155436263,0.032849932
OBS300363,2.402391119,87.72088432,0,0.308068309,1.10717872,82.63955426,0,0.003349096,0.170486763,-0.021709648,0.015473954,0.076806052,257.6234634,0,0,0,0.047228812,0,0,0,0,0,0,0,0,301.7863587,0.104655359,0,321.0047468,0,0,0.000683177,0.004782237,0.033902647
OBS300364,2.469486906,87.6009777,0,0.122993414,0.640561776,82.54745547,0,0.003083269,0.146778844,-0.029906917,0.012718727,0.084378632,256.9640788,0,0,0,0.019698725,0,0,0,0,0,0,0,0,387.6739563,0.149105368,0,292.060308,0,0,0.000789983,0.010664771,0.028538136
OBS300365,5.92920354,72.80770792,0,0.267771671,1.148605359,81.50133823,0,0.135849436,0.474818986,-0.028538341,0.056637168,0.267714223,313.7614679,0,0,0,0.030859049,0,0.118682668,0,0,0.004214075,0,0,0,400,0.273684211,0,341.208134,0,0,0.030571199,0.030571199,0.08004827
OBS300366,3.342159887,87.57460858,0,0.232741394,0.674292449,82.09394967,0,0.033038234,0.366713307,-0.066751205,0.007522072,0.158894711,261.7563739,0.049575071,0,0,0.038479698,0.033050047,0.175391667,0,0,0,0,0,0,344.4483547,-0.024634876,0,457.4879227,0.074074074,0,0.000983277,0.086036773,0.021755013
OBS300367,2.677266867,85.82779551,0,0.117430848,0.00109199,83.18452488,0,0.003207943,0.187451654,-0.053418745,0.011731844,0.160753234,588.5691123,0.056749088,0,0.137819214,0.083502229,0.101337657,0,0,0,0,0,0,0,359.3508501,0.030911901,0,294.3898753,0.071779373,0,0.04813064,0.08637731,0.030618823
OBS300368,3.036391963,89.6107589,0,0,0.721334869,82.85490757,0,0.003129778,0.198178405,-0.023408384,0.012423601,0.081818065,325.9854015,0.0486618,0,0.02919708,0.044525547,0.03406326,0,0,0,0,0,0,0,823.9095315,0.032310178,0,311.7586385,0.080797662,0,0.031558343,0.033555706,0.03775017
OBS300369,2.937035924,85.37105819,0,0.18818039,1.123338568,82.32488543,0,0.00308004,0.183226748,-0.018770507,0.014635821,0.084231432,383.9059675,0.069318867,0,0.04822182,0.066606389,0.04822182,0,0,0,0,0,0,0,332.4324324,-0.014414414,0,324.5558376,0.084602369,0,0.003004421,0.035623847,0.038306365
OBS300370,2.810829918,87.65082133,0,0.126964204,0.779805239,81.39233809,0,0.001122526,0.239524472,-0.025821399,0.014842328,0.075687169,390.1960784,0.059417706,0,0.032679739,0.071004159,0.038621509,0,0,0,0,0,0,0,321.0688304,0.044767767,0,273.5800893,0.068921506,0,0.001023609,0.021154583,0.032670183
OBS300371,4.476526682,87.72093157,0,0.106786457,0.634792757,82.69620914,0,0.048266383,0.417610262,-0.03293915,0.022687914,0.194615852,406.2091503,0.029956427,0,0.013616558,0.062908497,0.010893246,0,0,0,0,0,0,0.105904099,365.4210028,0.236518448,0,291.2378606,0.069575301,0,0.066606721,0.133907261,0.046312485
OBS300372,5.884434746,78.72043749,0,0.115853823,0.759245115,82.51741399,0,0.031188673,0.594602627,-0.03754117,0.030306941,0.173010578,283.740629,0.028849382,0,0.021191836,0.177707666,0.016925495,0.093066651,0,0,0,0,0,0,344.2157559,0.073338065,0,299.2001333,0.083319447,0,0.045949233,0.208238013,0.039594552
OBS300373,3.225687226,88.33207928,0,0.090393233,0.818325093,82.42396139,0,0.121288311,0.220836221,-0.037905971,0.012381612,0.091798602,405.8467742,0,0,0,0.075268817,0,0,0,0,0,0,0,0,336.2989324,0.204033215,0,422.004745,0,0,0.107184107,0.150612151,0.023908524
OBS300374,2.267342052,88.50972552,0,0.080813795,1.222110205,81.34094218,0,0.030970751,0.173841422,-0.014784329,0.018544509,0.075431225,759.3175853,0.052493438,0,0.104986877,0.108486439,0.091863517,0.287137416,0,0,0,0,0,0,324.9697703,0.064490125,0,274.4247073,0.072668551,0,0.077239125,0.132765869,0.022424262
OBS300375,2.813002185,90.72056771,0,0.237774902,1.090476849,81.98364543,0,0.005482677,0.197570771,-0.022676321,0.020509874,0.080470425,398.483572,0,0,0,0.059253019,0,0,0,0,0,0,0,0,331.639136,0.132147395,0,296.0992908,0.08910711,0,0.026501522,0.063757286,0.037831884
OBS300376,2.925034037,89.30908629,0,0.292577314,0.911934963,82.08324284,0,0.00914489,0.200859428,-0.026551909,0.012125596,0.084004533,397.5506123,0.044988753,0,0.044988753,0,0.037490627,0.26774274,0,0,0,0,0,0.020738283,310.5005645,0.007527286,0,290.695016,0.070111264,0,0.034462219,0.078710007,0.030952178
OBS300377,3.00089858,87.62222923,0,0.48768593,1.376819094,82.36142134,0.101573905,0.012491206,0.25676837,-0.037308976,0.018200474,0.154914395,365.4121306,0.024883359,0,0.052877138,0,0.021772939,0.102247516,0,0,0,0,0,0.050155242,437.406884,0,0,275.214117,0.069403426,0,0.018527429,0.05340259,0.035147623
